start_date,end_date,location,court_surface,prize_money,currency,year,player_id,player_name,opponent_id,opponent_name,tournament,round,num_sets,sets_won,games_won,games_against,tiebreaks_won,tiebreaks_total,serve_rating,aces,double_faults,first_serve_made,first_serve_attempted,first_serve_points_made,first_serve_points_attempted,round_num,nation,match_ID
2/27/2012,3/2/2012,MAS,Hard,,,2012,syed-mohd-agil-syed-naguib,,robert-a.-allan,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,2,15,15,1,1,,,,,,,,3,MAS,1767
2/27/2012,3/2/2012,MAS,Hard,,,2012,syed-mohd-agil-syed-naguib,,wen-chun-liang,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,8,13,0,1,,,,,,,,4,MAS,1768
2/27/2012,3/2/2012,MAS,Hard,,,2012,takeru-watanabe,,arief-rahman,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,2,12,4,0,0,,,,,,,,1,MAS,1769
2/27/2012,3/2/2012,MAS,Hard,,,2012,takeru-watanabe,,joshua-jordan,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,9,3,0,0,,,,,,,,0,MAS,1770
2/27/2012,3/2/2012,MAS,Hard,,,2012,takeru-watanabe,,paramin-plodpai,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,2,2,12,3,0,0,,,,,,,,3,MAS,1771
2/27/2012,3/2/2012,MAS,Hard,,,2012,takeru-watanabe,,shao-chi-yang,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,5,12,0,0,,,,,,,,4,MAS,1772
2/27/2012,3/2/2012,MAS,Hard,,,2012,takeru-watanabe,,yusuke-takahashi,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,3rd Round Qualifying,2,2,12,7,0,0,,,,,,,,2,MAS,1773
2/27/2012,3/2/2012,MAS,Hard,,,2012,takeru-watanabe_yusuke-takahashi,,chayanon-kaewsuto_congsup-congcar,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,0,9,13,0,1,,,,,,,,4,MAS,1774
2/27/2012,3/2/2012,MAS,Hard,,,2012,talhah-mohamad-rahizam,,yu-hao-chen,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,4,12,0,0,,,,,,,,0,MAS,1775
2/27/2012,3/2/2012,MAS,Hard,,,2012,tobias-sean-waldau,,haru-inoue,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,3,1,7,15,0,0,,,,,,,,0,MAS,1776
2/27/2012,3/2/2012,MAS,Hard,,,2012,wan-abdul-muiz-wan-abdul-aziz,,yusuke-takahashi,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,0,5,12,0,0,,,,,,,,0,MAS,1777
2/27/2012,3/2/2012,MAS,Hard,,,2012,wei-de-lin,,ahmed-deedat-abdul-razak,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,1,16,17,0,1,,,,,,,,3,MAS,1778
2/27/2012,3/2/2012,MAS,Hard,,,2012,wen-chun-liang,,jurence-zosimo-mendoza,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Quarter-Finals,2,2,12,7,0,0,,,,,,,,5,MAS,1779
2/27/2012,3/2/2012,MAS,Hard,,,2012,wen-chun-liang,,singekrawee-wattanakul,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,2,17,13,0,0,,,,,,,,3,MAS,1780
2/27/2012,3/2/2012,MAS,Hard,,,2012,wen-chun-liang,,stanislav-korshunov,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Semi-Finals,2,0,6,13,0,0,,,,,,,,6,MAS,1781
2/27/2012,3/2/2012,MAS,Hard,,,2012,wen-chun-liang,,syed-mohd-agil-syed-naguib,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 16,2,2,13,8,1,1,,,,,,,,4,MAS,1782
2/27/2012,3/2/2012,MAS,Hard,,,2012,yu-hao-chen,,carter-lin,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,Round of 32,3,1,14,16,0,0,,,,,,,,3,MAS,1783
2/27/2012,3/2/2012,MAS,Hard,,,2012,yu-hao-chen,,fahmi-seff,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,3rd Round Qualifying,3,1,8,14,0,0,,,,,,,,2,MAS,1784
2/27/2012,3/2/2012,MAS,Hard,,,2012,yu-hao-chen,,haru-inoue,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,3,2,15,14,0,0,,,,,,,,1,MAS,1785
2/27/2012,3/2/2012,MAS,Hard,,,2012,yu-hao-chen,,talhah-mohamad-rahizam,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,4,0,0,,,,,,,,0,MAS,1786
2/27/2012,3/2/2012,MAS,Hard,,,2012,yusuke-takahashi,,christopher-yuxin-wu,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,2nd Round Qualifying,2,2,12,1,0,0,,,,,,,,1,MAS,1787
2/27/2012,3/2/2012,MAS,Hard,,,2012,yusuke-takahashi,,takeru-watanabe,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,3rd Round Qualifying,2,0,7,12,0,0,,,,,,,,2,MAS,1788
2/27/2012,3/2/2012,MAS,Hard,,,2012,yusuke-takahashi,,wan-abdul-muiz-wan-abdul-aziz,,5th-malacca-itf-international-tennis-championships-2012_itf_juniors0,1st Round Qualifying,2,2,12,5,0,0,,,,,,,,0,MAS,1789
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,adam-lownsbrough,,jean-claude-scherrer,,togliatti_challenger,Round of 32,2,0,1,12,0,0,,,,,,,,3,Russian Federation,1790
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,alexander-dyakonenko_boris-tchirkov,,jean-claude-scherrer_pavel-snobel,,togliatti_challenger,Round of 16,2,0,3,12,0,0,,,,,,,,4,Russian Federation,1791
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,alexander-pavlioutchenkov_vadim-davletshin,,ivo-minar_tomas-cakl,,togliatti_challenger,Round of 16,2,2,12,7,0,0,,,,,,,,4,Russian Federation,1792
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,alexander-pavlioutchenkov_vadim-davletshin,,juan-pablo-brzezicki_tripp-phillips,,togliatti_challenger,Quarter-Finals,2,0,7,12,0,0,,,,,,,,5,Russian Federation,1793
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,alexander-peya,,ivo-minar,,togliatti_challenger,Round of 32,2,2,13,9,1,1,,,,,,,,3,Russian Federation,1794
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,alexander-peya,,jo-wilfried-tsonga,,togliatti_challenger,Round of 16,2,2,13,8,1,1,,,,,,,,4,Russian Federation,1795
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,alexander-peya,,juan-pablo-brzezicki,,togliatti_challenger,Quarter-Finals,3,1,13,16,0,0,,,,,,,,5,Russian Federation,1796
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,alexander-peya_jun-kato,,benjamin-cassaigne_rodolphe-cadart,,togliatti_challenger,Finals,2,2,13,10,1,1,,,,,,,,7,Russian Federation,1797
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,alexander-peya_jun-kato,,dmitri-lomakin_oleg-dmitriev,,togliatti_challenger,Round of 16,3,2,17,10,0,0,,,,,,,,4,Russian Federation,1798
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,alexander-peya_jun-kato,,dmitry-vlasov_philipp-mukhometov,,togliatti_challenger,Semi-Finals,2,2,12,5,0,0,,,,,,,,6,Russian Federation,1799
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,alexander-peya_jun-kato,,jean-claude-scherrer_pavel-snobel,,togliatti_challenger,Quarter-Finals,2,2,12,3,0,0,,,,,,,,5,Russian Federation,1800
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,armen-gomktsian,,lukas-dlouhy,,togliatti_challenger,Round of 32,2,0,6,12,0,0,,,,,,,,3,Russian Federation,1801
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,armen-gomktsian_timur-lomtatidze,,dudi-sela_jo-wilfried-tsonga,,togliatti_challenger,Round of 16,2,0,1,12,0,0,,,,,,,,4,Russian Federation,1802
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,benjamin-cassaigne,,victor-bruthans,,togliatti_challenger,Round of 32,2,0,9,13,0,0,,,,,,,,3,Russian Federation,1803
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,benjamin-cassaigne_rodolphe-cadart,,alexander-peya_jun-kato,,togliatti_challenger,Finals,2,0,10,13,0,1,,,,,,,,7,Russian Federation,1804
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,benjamin-cassaigne_rodolphe-cadart,,dudi-sela_jo-wilfried-tsonga,,togliatti_challenger,Quarter-Finals,3,2,16,11,0,0,,,,,,,,5,Russian Federation,1805
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,benjamin-cassaigne_rodolphe-cadart,,ivan-syrov_sergei-krotiouk,,togliatti_challenger,Round of 16,2,2,12,5,0,0,,,,,,,,4,Russian Federation,1806
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,benjamin-cassaigne_rodolphe-cadart,,juan-pablo-brzezicki_tripp-phillips,,togliatti_challenger,Semi-Finals,1,0,0,0,0,0,,,,,,,,6,Russian Federation,1807
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dmitri-lomakin,,jun-kato,,togliatti_challenger,Round of 32,2,0,0,12,0,0,,,,,,,,3,Russian Federation,1808
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dmitri-lomakin_oleg-dmitriev,,alexander-peya_jun-kato,,togliatti_challenger,Round of 16,3,1,10,17,0,0,,,,,,,,4,Russian Federation,1809
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dmitry-vlasov,,orest-tereshchuk,,togliatti_challenger,Round of 32,3,1,11,14,0,0,,,,,,,,3,Russian Federation,1810
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dmitry-vlasov_philipp-mukhometov,,alexander-peya_jun-kato,,togliatti_challenger,Semi-Finals,2,0,5,12,0,0,,,,,,,,6,Russian Federation,1811
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dmitry-vlasov_philipp-mukhometov,,lukas-dlouhy_petr-kralert,,togliatti_challenger,Quarter-Finals,2,2,12,7,0,0,,,,,,,,5,Russian Federation,1812
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dmitry-vlasov_philipp-mukhometov,,pavel-ivanov_pavel-lobanov,,togliatti_challenger,Round of 16,2,2,12,3,0,0,,,,,,,,4,Russian Federation,1813
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dudi-sela,,igor-kunitsyn,,togliatti_challenger,Semi-Finals,2,2,10,5,0,0,,,,,,,,6,Russian Federation,1814
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dudi-sela,,juan-pablo-brzezicki,,togliatti_challenger,Finals,2,2,12,6,0,0,,,,,,,,7,Russian Federation,1815
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dudi-sela,,orest-tereshchuk,,togliatti_challenger,Quarter-Finals,3,2,18,13,0,1,,,,,,,,5,Russian Federation,1816
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dudi-sela,,rodolphe-cadart,,togliatti_challenger,Round of 32,2,2,12,7,0,0,,,,,,,,3,Russian Federation,1817
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dudi-sela,,victor-bruthans,,togliatti_challenger,Round of 16,2,2,12,7,0,0,,,,,,,,4,Russian Federation,1818
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dudi-sela_jo-wilfried-tsonga,,armen-gomktsian_timur-lomtatidze,,togliatti_challenger,Round of 16,2,2,12,1,0,0,,,,,,,,4,Russian Federation,1819
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,dudi-sela_jo-wilfried-tsonga,,benjamin-cassaigne_rodolphe-cadart,,togliatti_challenger,Quarter-Finals,3,1,11,16,0,0,,,,,,,,5,Russian Federation,1820
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,igor-kunitsyn,,dudi-sela,,togliatti_challenger,Semi-Finals,2,0,5,10,0,0,,,,,,,,6,Russian Federation,1821
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,igor-kunitsyn,,kirill-ivanov-smolensky,,togliatti_challenger,Round of 32,3,2,17,14,0,0,,,,,,,,3,Russian Federation,1822
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,igor-kunitsyn,,petr-kralert,,togliatti_challenger,Round of 16,2,2,12,3,0,0,,,,,,,,4,Russian Federation,1823
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,igor-kunitsyn,,zbynek-mlynarik,,togliatti_challenger,Quarter-Finals,2,2,12,4,0,0,,,,,,,,5,Russian Federation,1824
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,ivan-syrov_sergei-krotiouk,,benjamin-cassaigne_rodolphe-cadart,,togliatti_challenger,Round of 16,2,0,5,12,0,0,,,,,,,,4,Russian Federation,1825
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,ivo-minar,,alexander-peya,,togliatti_challenger,Round of 32,2,0,9,13,0,1,,,,,,,,3,Russian Federation,1826
2/21/2011,2/26/2011,ESA,Hard,,,2011,diego-loya,,gabriel-bonifasi,,el-salvador-junior-open_itf_juniors0,2nd Round Qualifying,2,2,12,5,0,0,,,,,,,,0,ESA,1827
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,ivo-minar_tomas-cakl,,alexander-pavlioutchenkov_vadim-davletshin,,togliatti_challenger,Round of 16,2,0,7,12,0,0,,,,,,,,4,Russian Federation,1828
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,jean-claude-scherrer,,adam-lownsbrough,,togliatti_challenger,Round of 32,2,2,12,1,0,0,,,,,,,,3,Russian Federation,1829
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,jean-claude-scherrer,,lukasz-kubot,,togliatti_challenger,Round of 16,2,0,3,12,0,0,,,,,,,,4,Russian Federation,1830
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,jean-claude-scherrer_pavel-snobel,,alexander-dyakonenko_boris-tchirkov,,togliatti_challenger,Round of 16,2,2,12,3,0,0,,,,,,,,4,Russian Federation,1831
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,jean-claude-scherrer_pavel-snobel,,alexander-peya_jun-kato,,togliatti_challenger,Quarter-Finals,2,0,3,12,0,0,,,,,,,,5,Russian Federation,1832
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,jean-francois-bachelot,,lukas-dlouhy,,togliatti_challenger,Round of 16,2,0,7,12,0,0,,,,,,,,4,Russian Federation,1833
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,jean-francois-bachelot,,roman-valent,,togliatti_challenger,Round of 32,3,2,14,14,0,0,,,,,,,,3,Russian Federation,1834
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,jo-wilfried-tsonga,,alexander-peya,,togliatti_challenger,Round of 16,2,0,8,13,0,1,,,,,,,,4,Russian Federation,1835
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,jo-wilfried-tsonga,,vadim-davletshin,,togliatti_challenger,Round of 32,2,2,12,6,0,0,,,,,,,,3,Russian Federation,1836
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,juan-pablo-brzezicki,,alexander-peya,,togliatti_challenger,Quarter-Finals,3,2,16,13,0,0,,,,,,,,5,Russian Federation,1837
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,juan-pablo-brzezicki,,dudi-sela,,togliatti_challenger,Finals,2,0,6,12,0,0,,,,,,,,7,Russian Federation,1838
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,juan-pablo-brzezicki,,jun-kato,,togliatti_challenger,Round of 16,2,2,12,5,0,0,,,,,,,,4,Russian Federation,1839
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,juan-pablo-brzezicki,,lukasz-kubot,,togliatti_challenger,Semi-Finals,2,2,12,2,0,0,,,,,,,,6,Russian Federation,1840
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,juan-pablo-brzezicki,,mikhail-elgin,,togliatti_challenger,Round of 32,2,2,12,3,0,0,,,,,,,,3,Russian Federation,1841
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,juan-pablo-brzezicki_tripp-phillips,,alexander-pavlioutchenkov_vadim-davletshin,,togliatti_challenger,Quarter-Finals,2,2,12,7,0,0,,,,,,,,5,Russian Federation,1842
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,juan-pablo-brzezicki_tripp-phillips,,benjamin-cassaigne_rodolphe-cadart,,togliatti_challenger,Semi-Finals,1,0,0,0,0,0,,,,,,,,6,Russian Federation,1843
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,juan-pablo-brzezicki_tripp-phillips,,lukasz-kubot_zbynek-mlynarik,,togliatti_challenger,Round of 16,3,2,15,9,0,0,,,,,,,,4,Russian Federation,1844
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,jun-kato,,dmitri-lomakin,,togliatti_challenger,Round of 32,2,2,12,0,0,0,,,,,,,,3,Russian Federation,1845
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,jun-kato,,juan-pablo-brzezicki,,togliatti_challenger,Round of 16,2,0,5,12,0,0,,,,,,,,4,Russian Federation,1846
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,kirill-ivanov-smolensky,,igor-kunitsyn,,togliatti_challenger,Round of 32,3,1,14,17,0,0,,,,,,,,3,Russian Federation,1847
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,lukas-dlouhy,,armen-gomktsian,,togliatti_challenger,Round of 32,2,2,12,6,0,0,,,,,,,,3,Russian Federation,1848
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,lukas-dlouhy,,jean-francois-bachelot,,togliatti_challenger,Round of 16,2,2,12,7,0,0,,,,,,,,4,Russian Federation,1849
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,lukas-dlouhy,,lukasz-kubot,,togliatti_challenger,Quarter-Finals,2,0,5,13,0,0,,,,,,,,5,Russian Federation,1850
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,lukas-dlouhy_petr-kralert,,dmitry-vlasov_philipp-mukhometov,,togliatti_challenger,Quarter-Finals,2,0,7,12,0,0,,,,,,,,5,Russian Federation,1851
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,lukas-dlouhy_petr-kralert,,marcus-sarstrand_victor-bruthans,,togliatti_challenger,Round of 16,2,2,13,7,1,1,,,,,,,,4,Russian Federation,1852
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,lukasz-kubot,,jean-claude-scherrer,,togliatti_challenger,Round of 16,2,2,12,3,0,0,,,,,,,,4,Russian Federation,1853
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,lukasz-kubot,,juan-pablo-brzezicki,,togliatti_challenger,Semi-Finals,2,0,2,12,0,0,,,,,,,,6,Russian Federation,1854
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,lukasz-kubot,,lukas-dlouhy,,togliatti_challenger,Quarter-Finals,2,2,13,5,0,0,,,,,,,,5,Russian Federation,1855
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,lukasz-kubot,,tripp-phillips,,togliatti_challenger,Round of 32,2,2,12,7,0,0,,,,,,,,3,Russian Federation,1856
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,lukasz-kubot_zbynek-mlynarik,,juan-pablo-brzezicki_tripp-phillips,,togliatti_challenger,Round of 16,3,1,9,15,0,0,,,,,,,,4,Russian Federation,1857
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,marcus-sarstrand,,orest-tereshchuk,,togliatti_challenger,Round of 16,2,0,5,12,0,0,,,,,,,,4,Russian Federation,1858
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,marcus-sarstrand,,pavel-ivanov,,togliatti_challenger,Round of 32,3,2,17,14,0,0,,,,,,,,3,Russian Federation,1859
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,marcus-sarstrand_victor-bruthans,,lukas-dlouhy_petr-kralert,,togliatti_challenger,Round of 16,2,0,7,13,0,1,,,,,,,,4,Russian Federation,1860
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,mikhail-elgin,,juan-pablo-brzezicki,,togliatti_challenger,Round of 32,2,0,3,12,0,0,,,,,,,,3,Russian Federation,1861
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,orest-tereshchuk,,dmitry-vlasov,,togliatti_challenger,Round of 32,3,2,14,11,0,0,,,,,,,,3,Russian Federation,1862
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,orest-tereshchuk,,dudi-sela,,togliatti_challenger,Quarter-Finals,3,1,13,18,1,1,,,,,,,,5,Russian Federation,1863
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,orest-tereshchuk,,marcus-sarstrand,,togliatti_challenger,Round of 16,2,2,12,5,0,0,,,,,,,,4,Russian Federation,1864
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,pavel-ivanov,,marcus-sarstrand,,togliatti_challenger,Round of 32,3,1,14,17,0,0,,,,,,,,3,Russian Federation,1865
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,pavel-ivanov_pavel-lobanov,,dmitry-vlasov_philipp-mukhometov,,togliatti_challenger,Round of 16,2,0,3,12,0,0,,,,,,,,4,Russian Federation,1866
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,pavel-snobel,,tomas-cakl,,togliatti_challenger,Round of 32,3,2,16,14,0,0,,,,,,,,3,Russian Federation,1867
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,pavel-snobel,,zbynek-mlynarik,,togliatti_challenger,Round of 16,2,0,10,13,0,1,,,,,,,,4,Russian Federation,1868
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,petr-kralert,,igor-kunitsyn,,togliatti_challenger,Round of 16,2,0,3,12,0,0,,,,,,,,4,Russian Federation,1869
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,petr-kralert,,philipp-mukhometov,,togliatti_challenger,Round of 32,3,2,15,8,0,0,,,,,,,,3,Russian Federation,1870
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,philipp-mukhometov,,petr-kralert,,togliatti_challenger,Round of 32,3,1,8,15,0,0,,,,,,,,3,Russian Federation,1871
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,rodolphe-cadart,,dudi-sela,,togliatti_challenger,Round of 32,2,0,7,12,0,0,,,,,,,,3,Russian Federation,1872
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,roman-valent,,jean-francois-bachelot,,togliatti_challenger,Round of 32,3,1,14,14,0,0,,,,,,,,3,Russian Federation,1873
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,tomas-cakl,,pavel-snobel,,togliatti_challenger,Round of 32,3,1,14,16,0,0,,,,,,,,3,Russian Federation,1874
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,tripp-phillips,,lukasz-kubot,,togliatti_challenger,Round of 32,2,0,7,12,0,0,,,,,,,,3,Russian Federation,1875
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,vadim-davletshin,,jo-wilfried-tsonga,,togliatti_challenger,Round of 32,2,0,6,12,0,0,,,,,,,,3,Russian Federation,1876
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,victor-bruthans,,benjamin-cassaigne,,togliatti_challenger,Round of 32,2,2,13,9,0,0,,,,,,,,3,Russian Federation,1877
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,victor-bruthans,,dudi-sela,,togliatti_challenger,Round of 16,2,0,7,12,0,0,,,,,,,,4,Russian Federation,1878
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,vladimir-portnov,,zbynek-mlynarik,,togliatti_challenger,Round of 32,2,0,4,12,0,0,,,,,,,,3,Russian Federation,1879
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,zbynek-mlynarik,,igor-kunitsyn,,togliatti_challenger,Quarter-Finals,2,0,4,12,0,0,,,,,,,,5,Russian Federation,1880
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,zbynek-mlynarik,,pavel-snobel,,togliatti_challenger,Round of 16,2,2,13,10,1,1,,,,,,,,4,Russian Federation,1881
7/14/2003,7/20/2003,Russian Federation,Hard,25000,$,2003,zbynek-mlynarik,,vladimir-portnov,,togliatti_challenger,Round of 32,2,2,12,4,0,0,,,,,,,,3,Russian Federation,1882
2/21/2011,2/26/2011,ESA,Hard,,,2011,adrian-avendano,,michael-rinaldi,,el-salvador-junior-open_itf_juniors0,Round of 16,2,0,3,12,0,0,,,,,,,,4,ESA,1883
2/21/2011,2/26/2011,ESA,Hard,,,2011,adrian-avendano,,patricio-betancourt-gonzalez,,el-salvador-junior-open_itf_juniors0,Round of 32,2,2,14,11,1,1,,,,,,,,3,ESA,1884
2/21/2011,2/26/2011,ESA,Hard,,,2011,adrian-avendano_diego-alejandro-maruri-picon,,edgar-lopez_ricky-medinilla,,el-salvador-junior-open_itf_juniors0,Quarter-Finals,2,1,10,10,0,0,,,,,,,,5,ESA,1885
2/21/2011,2/26/2011,ESA,Hard,,,2011,adrian-avendano_diego-alejandro-maruri-picon,,jose-javier-ramos_martin-muadi,,el-salvador-junior-open_itf_juniors0,Round of 16,2,2,14,10,0,0,,,,,,,,4,ESA,1886
2/21/2011,2/26/2011,ESA,Hard,,,2011,alberto-emmanuel-alvarado-larin,,patricio-betancourt-gonzalez,,el-salvador-junior-open_itf_juniors0,Round of 64,2,0,7,12,0,0,,,,,,,,2,ESA,1887
2/21/2011,2/26/2011,ESA,Hard,,,2011,alberto-emmanuel-alvarado-larin_alberto-suriano-siu-jo,,rafa-orantes_walner-espinoza,,el-salvador-junior-open_itf_juniors0,Round of 32,2,1,8,8,0,0,,,,,,,,3,ESA,1888
2/21/2011,2/26/2011,ESA,Hard,,,2011,alberto-suriano-siu-jo,,andres-urrea,,el-salvador-junior-open_itf_juniors0,Round of 64,2,0,4,12,0,0,,,,,,,,2,ESA,1889
2/21/2011,2/26/2011,ESA,Hard,,,2011,alejandro-gonzalez,,santiago-cevallos,,el-salvador-junior-open_itf_juniors0,Round of 64,2,0,5,12,0,0,,,,,,,,2,ESA,1890
2/21/2011,2/26/2011,ESA,Hard,,,2011,alejandro-gonzalez_david-sandi,,alex-fennell_everth-dzib-peraza,,el-salvador-junior-open_itf_juniors0,Round of 16,2,0,2,12,0,0,,,,,,,,4,ESA,1891
